phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
5988167,http://ayuagro.com/support/customer_center/customer-IDPP00C638/myaccount/settings,http://www.phishtank.com/phish_detail.php?phish_id=5988167,2019-03-28T13:45:41+00:00,yes,2019-04-15T08:26:11+00:00,yes,Other
5988103,http://luckypatcherdownloads.com/sixlistingss/index.php,http://www.phishtank.com/phish_detail.php?phish_id=5988103,2019-03-28T12:55:25+00:00,yes,2019-04-02T01:31:30+00:00,yes,Other
5988097,https://secure-monitor.com/basic.php?k=e3fe14117aed293b099f011c0cc554774b83df06&viewed=1,http://www.phishtank.com/phish_detail.php?phish_id=5988097,2019-03-28T12:51:53+00:00,yes,2019-04-10T20:28:08+00:00,yes,Other
5988096,https://secure-monitor.com/basic.php?k=e3fe14117aed293b099f011c0cc554774b83df06,http://www.phishtank.com/phish_detail.php?phish_id=5988096,2019-03-28T12:51:52+00:00,yes,2019-04-10T20:14:01+00:00,yes,Other
5988077,https://miura.com.tr/Zahlung-und-Kaufabwicklung-ckpit-hat-eine-Nachricht-gesendet-112818970407-redacted@email.html,http://www.phishtank.com/phish_detail.php?phish_id=5988077,2019-03-28T12:22:24+00:00,yes,2019-04-06T17:11:09+00:00,yes,"eBay, Inc."
5988061,http://bet-rate.com/,http://www.phishtank.com/phish_detail.php?phish_id=5988061,2019-03-28T12:00:11+00:00,yes,2019-04-01T16:48:43+00:00,yes,Other
5988054,https://69e7f449-be89-4a86-aa83-14c6fa91ed4d.htmlpasta.com/,http://www.phishtank.com/phish_detail.php?phish_id=5988054,2019-03-28T11:51:13+00:00,yes,2019-04-10T17:23:49+00:00,yes,PayPal
5988017,https://www.solo-store.com/PayPal/Support/,http://www.phishtank.com/phish_detail.php?phish_id=5988017,2019-03-28T11:09:08+00:00,yes,2019-04-02T01:24:31+00:00,yes,PayPal
5987982,http://sambackhouse.com/wp-includes/js/qiymail1/login.php?cmd=login_submit,http://www.phishtank.com/phish_detail.php?phish_id=5987982,2019-03-28T11:00:36+00:00,yes,2019-04-12T13:40:45+00:00,yes,Other
5987980,http://shirohanastaff.org/img/madeinchina.com/logon.do.php,http://www.phishtank.com/phish_detail.php?phish_id=5987980,2019-03-28T11:00:17+00:00,yes,2019-04-15T04:31:15+00:00,yes,Other
5987964,http://www.sjovikt.se/pdf/APP/konto/targo/login.php,http://www.phishtank.com/phish_detail.php?phish_id=5987964,2019-03-28T10:35:46+00:00,yes,2019-04-16T13:42:31+00:00,yes,Other
5987945,http://sambackhouse.com/wp-includes/js/qiymail1/login.php?cmd=login_submit&amp;id=79321393ca2233c3e4d21dbd8983937479321393ca2233c3e4d21dbd89839374&amp;session=79321393ca2233c3e4d21dbd8983937479321393ca2233c3e4d21dbd89839374,http://www.phishtank.com/phish_detail.php?phish_id=5987945,2019-03-28T10:15:34+00:00,yes,2019-04-02T01:46:42+00:00,yes,Other
5987933,https://bonkipay.online/,http://www.phishtank.com/phish_detail.php?phish_id=5987933,2019-03-28T10:09:09+00:00,yes,2019-03-28T10:11:55+00:00,yes,Other
5987824,http://thecableguys.net.au/ourtime/site,http://www.phishtank.com/phish_detail.php?phish_id=5987824,2019-03-28T07:50:45+00:00,yes,2019-04-01T16:48:43+00:00,yes,Other
5987825,http://thecableguys.net.au/ourtime/site/,http://www.phishtank.com/phish_detail.php?phish_id=5987825,2019-03-28T07:50:45+00:00,yes,2019-04-01T17:20:37+00:00,yes,Other
5987813,http://theyearofhope.com/wp-content/endurance-page-cache/category/healthandfitness/page/erasingin/myaccount/signin/?country.x=US&amp;locale.x=en_US,http://www.phishtank.com/phish_detail.php?phish_id=5987813,2019-03-28T07:36:11+00:00,yes,2019-04-08T08:31:52+00:00,yes,PayPal
5987807,http://appleid.apple.com.streaminvasion.com/?ID=login&amp;Key=54c44aea03c18e4fbf5d97f243b067ae&amp;login=&amp;path=/signin/filewords/,http://www.phishtank.com/phish_detail.php?phish_id=5987807,2019-03-28T07:21:36+00:00,yes,2019-04-15T04:10:11+00:00,yes,Other
5987804,http://dralife.com/modules/mod_simplefileuploadv1.3/elements/one/,http://www.phishtank.com/phish_detail.php?phish_id=5987804,2019-03-28T07:21:16+00:00,yes,2019-03-28T10:33:01+00:00,yes,Other
5987802,https://lognserpplap.molinasmusichouse.com/dashboarrd/custmpp/pp-Updat/lgn/customer_center/customer-IDPP00C557/myaccount/settings/?verify_account=session=US&amp;035e999266bca174fb63b9ae0ab14a90&amp;dispatch=fc47ab746ecda160bd0c15d8b5f8311f22deaeeb,http://www.phishtank.com/phish_detail.php?phish_id=5987802,2019-03-28T07:21:09+00:00,yes,2019-04-15T03:28:42+00:00,yes,PayPal
5987795,http://hoorshadkindergarten.ir/absasec.htm,http://www.phishtank.com/phish_detail.php?phish_id=5987795,2019-03-28T07:20:36+00:00,yes,2019-03-28T07:23:00+00:00,yes,"ABSA Bank"
5987763,http://juncal.cl/js/Hotmail%20Office%20New%20Code%20(3)/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&amp;fid.13InboxLight.aspxn.1774256418&amp;fid.125289964252813InboxLight99642_Product-userid&amp;userid=,http://www.phishtank.com/phish_detail.php?phish_id=5987763,2019-03-28T07:18:11+00:00,yes,2019-03-28T23:32:45+00:00,yes,Other
5987759,http://noob8p0ukhgv77xnm18wwvd7kuikvuu2qzgtfo64nv8dehr6ys.xyz/paypal/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=5987759,2019-03-28T07:17:59+00:00,yes,2019-03-28T08:54:33+00:00,yes,Other
5987758,http://5xer3xxkojsi3s414ydwcl6eyffr57g1fhbuju7b1oilpyupjs.xyz/paypal/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=5987758,2019-03-28T07:17:50+00:00,yes,2019-03-28T10:21:44+00:00,yes,Other
5987754,http://appleid.apple.com.services-and-support.com/index.html,http://www.phishtank.com/phish_detail.php?phish_id=5987754,2019-03-28T07:17:22+00:00,yes,2019-04-12T15:57:56+00:00,yes,Other
5987752,http://baitulhikmah.org.uk/wordpress/wp-content/plugins/css-ready-selectors/login.php,http://www.phishtank.com/phish_detail.php?phish_id=5987752,2019-03-28T07:17:03+00:00,yes,2019-03-28T10:54:08+00:00,yes,Other
5987751,http://www.yak.by/newp/ii.php,http://www.phishtank.com/phish_detail.php?phish_id=5987751,2019-03-28T07:16:58+00:00,yes,2019-03-28T09:51:30+00:00,yes,Other
5987749,http://naturaldiabetesmedicine.com/wp-content/themes/cdn/wells_1_FARG0/wells/wfile/grjzda=/tg3ndm=/tc1ogu=,http://www.phishtank.com/phish_detail.php?phish_id=5987749,2019-03-28T07:16:49+00:00,yes,2019-03-28T10:35:07+00:00,yes,Other
5987748,http://naturaldiabetesmedicine.com/wp-content/themes/cdn/wells_1_FARG0/wells/wfile/grjzda=/dm3yti=/wq4ytq=,http://www.phishtank.com/phish_detail.php?phish_id=5987748,2019-03-28T07:16:39+00:00,yes,2019-03-28T10:52:43+00:00,yes,Other
5987747,http://dralorenaapolinario.com.br/wp-content/languages/ita-sa/atendimento/,http://www.phishtank.com/phish_detail.php?phish_id=5987747,2019-03-28T07:16:35+00:00,yes,2019-04-03T08:18:55+00:00,yes,Other
5987736,http://ttvfuj6tqwm2prhcmz56n7jl2lp8k5nrxvmen8ey1oxtwrv06r.xyz/paypal/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=5987736,2019-03-28T07:15:13+00:00,yes,2019-03-28T10:27:24+00:00,yes,Other
5987720,http://kjbjhlvlj.epizy.com/?i=1,http://www.phishtank.com/phish_detail.php?phish_id=5987720,2019-03-28T06:07:16+00:00,yes,2019-03-28T06:08:00+00:00,yes,"ABSA Bank"
5987715,https://biosciencejobs.com/images/logos/secrue/index.php,http://www.phishtank.com/phish_detail.php?phish_id=5987715,2019-03-28T05:39:22+00:00,yes,2019-03-28T07:45:24+00:00,yes,Other
5987683,http://tpreiasouthtexas.org/images/kn/autolink/index.php?email=&amp;quot,http://www.phishtank.com/phish_detail.php?phish_id=5987683,2019-03-28T04:47:15+00:00,yes,2019-03-28T05:21:03+00:00,yes,Other
5987674,https://niagamall.com/secure.bankofamerica.com/login/,http://www.phishtank.com/phish_detail.php?phish_id=5987674,2019-03-28T04:46:39+00:00,yes,2019-03-28T06:25:31+00:00,yes,Other
5987672,https://niagamall.com/secure.bankofamerica.com/login,http://www.phishtank.com/phish_detail.php?phish_id=5987672,2019-03-28T04:46:34+00:00,yes,2019-03-28T07:01:58+00:00,yes,Other
5987669,http://143.95.38.87/~scannell/update/myaccount/websc_login/,http://www.phishtank.com/phish_detail.php?phish_id=5987669,2019-03-28T04:46:26+00:00,yes,2019-03-28T07:02:41+00:00,yes,Other
5987668,http://143.95.38.87/~scannell/update/myaccount/websc_login,http://www.phishtank.com/phish_detail.php?phish_id=5987668,2019-03-28T04:46:25+00:00,yes,2019-03-28T07:03:23+00:00,yes,Other
5987662,http://86g6pcwh2dlogtn950mc7zxpd6lgexwyj5d38s7ahmmtauuwkt.xyz/paypal/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=5987662,2019-03-28T04:46:12+00:00,yes,2019-03-28T06:36:49+00:00,yes,Other
5987659,http://rp8nqp0j2yvw5bj5gidizkmuxhi1vmgjo19bgo305mc9oz7xi3.xyz/paypal/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=5987659,2019-03-28T04:46:04+00:00,yes,2019-03-28T07:04:47+00:00,yes,Other
5987653,http://ads.granitgjana.com/mail.ucdavis.edu/ucdavis,http://www.phishtank.com/phish_detail.php?phish_id=5987653,2019-03-28T04:45:43+00:00,yes,2019-03-28T10:35:07+00:00,yes,Other
5987651,http://nexusghana.com/cgi-bins/js/Y550,http://www.phishtank.com/phish_detail.php?phish_id=5987651,2019-03-28T04:45:39+00:00,yes,2019-03-28T08:07:38+00:00,yes,Other
5987652,http://nexusghana.com/cgi-bins/js/Y550/,http://www.phishtank.com/phish_detail.php?phish_id=5987652,2019-03-28T04:45:39+00:00,yes,2019-03-28T07:06:53+00:00,yes,Other
5987631,http://shunmas.com/sj/index.php?email=2@2.com,http://www.phishtank.com/phish_detail.php?phish_id=5987631,2019-03-28T03:23:14+00:00,yes,2019-03-28T05:32:55+00:00,yes,Other
5987598,https://ivangencheff.com.au/pd/Adobefile/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=5987598,2019-03-28T03:10:21+00:00,yes,2019-03-28T10:27:24+00:00,yes,Other
5987591,https://semanoyan.com.tr/articles/login/office/index.php,http://www.phishtank.com/phish_detail.php?phish_id=5987591,2019-03-28T02:40:28+00:00,yes,2019-04-01T16:48:43+00:00,yes,Other
5987561,http://ossama253.mixh.jp/Login/,http://www.phishtank.com/phish_detail.php?phish_id=5987561,2019-03-28T01:51:09+00:00,yes,2019-04-06T17:07:23+00:00,yes,PayPal
5987548,http://hotel.branbox.com/alwas/alwas/home/Supt81488/customer_center/customer-IDPP00C487/myaccount/signin/?country.x=NL&amp;locale.x=en_NL,http://www.phishtank.com/phish_detail.php?phish_id=5987548,2019-03-28T01:41:01+00:00,yes,2019-04-06T17:11:09+00:00,yes,Other
5987546,http://test.alwakfrance.fr/test/wp-admin/includes/nav/navyfederal.org-Online-Security-Center/,http://www.phishtank.com/phish_detail.php?phish_id=5987546,2019-03-28T01:40:52+00:00,yes,2019-04-15T04:36:13+00:00,yes,Other
5987522,http://comparateurde-entreprise.net/,http://www.phishtank.com/phish_detail.php?phish_id=5987522,2019-03-28T01:07:19+00:00,yes,2019-04-15T22:06:19+00:00,yes,Mastercard
5987521,https://comparateurde-entreprise.net/,http://www.phishtank.com/phish_detail.php?phish_id=5987521,2019-03-28T01:07:06+00:00,yes,2019-04-15T22:05:09+00:00,yes,Mastercard
5987512,http://m8trixconsultinggroup.com/,http://www.phishtank.com/phish_detail.php?phish_id=5987512,2019-03-28T00:41:29+00:00,yes,2019-04-15T05:02:29+00:00,yes,Other
5987505,http://u0685301.cp.regruhosting.ru/jekierstion537822.lpesrtins638922.dissies53722.lkieose637292.mertiones6382322/4acd4034784291f1cb78d613d47b4ee5/sms2.html,http://www.phishtank.com/phish_detail.php?phish_id=5987505,2019-03-28T00:40:59+00:00,yes,2019-04-16T04:10:34+00:00,yes,Other
5987504,http://u0685301.cp.regruhosting.ru/jekierstion537822.lpesrtins638922.dissies53722.lkieose637292.mertiones6382322/4acd4034784291f1cb78d613d47b4ee5/sms.html,http://www.phishtank.com/phish_detail.php?phish_id=5987504,2019-03-28T00:40:55+00:00,yes,2019-04-01T16:48:44+00:00,yes,Other
5987503,http://u0685301.cp.regruhosting.ru/jekierstion537822.lpesrtins638922.dissies53722.lkieose637292.mertiones6382322/4acd4034784291f1cb78d613d47b4ee5/pin.html,http://www.phishtank.com/phish_detail.php?phish_id=5987503,2019-03-28T00:40:52+00:00,yes,2019-04-15T14:11:59+00:00,yes,Other
5987502,http://u0685301.cp.regruhosting.ru/jekierstion537822.lpesrtins638922.dissies53722.lkieose637292.mertiones6382322/4acd4034784291f1cb78d613d47b4ee5/pass.html,http://www.phishtank.com/phish_detail.php?phish_id=5987502,2019-03-28T00:40:47+00:00,yes,2019-04-15T22:05:09+00:00,yes,Other
5987501,http://u0685269.cp.regruhosting.ru/BARTOUILIA.I.N.GGG.LOIOIAFDFD.CASOLINA.nadal.pantoriya78967857/nattado.ingloui.innniu.faltena.bantika.inngi.local77857678898/sms2.html,http://www.phishtank.com/phish_detail.php?phish_id=5987501,2019-03-28T00:40:43+00:00,yes,2019-04-15T22:05:09+00:00,yes,Other
5987499,http://u0685269.cp.regruhosting.ru/BARTOUILIA.I.N.GGG.LOIOIAFDFD.CASOLINA.nadal.pantoriya78967857/nattado.ingloui.innniu.faltena.bantika.inngi.local77857678898/pin.html,http://www.phishtank.com/phish_detail.php?phish_id=5987499,2019-03-28T00:40:36+00:00,yes,2019-04-08T18:03:11+00:00,yes,Other
5987498,http://u0685269.cp.regruhosting.ru/BARTOUILIA.I.N.GGG.LOIOIAFDFD.CASOLINA.nadal.pantoriya78967857/nattado.ingloui.innniu.faltena.bantika.inngi.local77857678898/pass.html,http://www.phishtank.com/phish_detail.php?phish_id=5987498,2019-03-28T00:40:32+00:00,yes,2019-04-16T06:46:57+00:00,yes,Other
5987474,http://www.taxpark.com/journal/images/about.jpg/,http://www.phishtank.com/phish_detail.php?phish_id=5987474,2019-03-27T23:42:47+00:00,yes,2019-04-12T13:39:18+00:00,yes,Other
5987458,https://alexanderbdobbs.com/wemmma/sbc/sbc/sbcglobal.net.htm,http://www.phishtank.com/phish_detail.php?phish_id=5987458,2019-03-27T23:40:50+00:00,yes,2019-04-12T15:40:44+00:00,yes,Other
5987454,http://mandarapte.com/apple/enable-family-sharing-apple-id-buy-apps-appstore-ebooks-ibooks-store-songs-itunes-store-ios-devices-iphone-ipad-ipod-touch-macintosh-osx-share-purchases-family-members-save-money/,http://www.phishtank.com/phish_detail.php?phish_id=5987454,2019-03-27T23:40:37+00:00,yes,2019-04-16T01:50:30+00:00,yes,Other
5987437,https://cadastro.descoatual.com/segurocliente,http://www.phishtank.com/phish_detail.php?phish_id=5987437,2019-03-27T23:30:42+00:00,yes,2019-04-12T17:02:48+00:00,yes,Bradesco
5987423,http://u0685301.cp.regruhosting.ru/jekierstion537822.lpesrtins638922.dissies53722.lkieose637292.mertiones6382322/4acd4034784291f1cb78d613d47b4ee5/,http://www.phishtank.com/phish_detail.php?phish_id=5987423,2019-03-27T23:00:39+00:00,yes,2019-04-15T03:38:53+00:00,yes,"ING Direct"
5987422,http://u0685301.cp.regruhosting.ru/jekierstion537822.lpesrtins638922.dissies53722.lkieose637292.mertiones6382322/,http://www.phishtank.com/phish_detail.php?phish_id=5987422,2019-03-27T23:00:38+00:00,yes,2019-04-15T05:07:21+00:00,yes,"ING Direct"
5987419,https://cloud.tarka.in/tarkawebsite/resources/gmaps/neio1.php/,http://www.phishtank.com/phish_detail.php?phish_id=5987419,2019-03-27T22:59:08+00:00,yes,2019-04-15T22:05:09+00:00,yes,"ING Direct"
5987415,http://afirehorse.com/dss/dhl/dhlpage/,http://www.phishtank.com/phish_detail.php?phish_id=5987415,2019-03-27T22:47:04+00:00,yes,2019-04-15T22:05:09+00:00,yes,Other
5987411,http://afirehorse.com/dss/dhl,http://www.phishtank.com/phish_detail.php?phish_id=5987411,2019-03-27T22:46:56+00:00,yes,2019-04-16T00:44:40+00:00,yes,Other
5987412,http://afirehorse.com/dss/dhl/,http://www.phishtank.com/phish_detail.php?phish_id=5987412,2019-03-27T22:46:56+00:00,yes,2019-04-15T22:05:09+00:00,yes,Other
5987400,http://test.alwakfrance.fr/test/wp-admin/includes/nav/navyfederal.org-Online-Security-Center/full.php,http://www.phishtank.com/phish_detail.php?phish_id=5987400,2019-03-27T22:46:10+00:00,yes,2019-04-15T12:38:55+00:00,yes,Other
5987398,http://test.alwakfrance.fr/test/wp-admin/includes/nav/navyfederal.org-Online-Security-Center,http://www.phishtank.com/phish_detail.php?phish_id=5987398,2019-03-27T22:46:02+00:00,yes,2019-04-09T07:28:22+00:00,yes,Other
5987377,http://block-activity-page9.ml/,http://www.phishtank.com/phish_detail.php?phish_id=5987377,2019-03-27T22:18:21+00:00,yes,2019-03-27T23:58:57+00:00,yes,Facebook
5987371,http://www.myctiibn.com/?login,http://www.phishtank.com/phish_detail.php?phish_id=5987371,2019-03-27T22:02:31+00:00,yes,2019-04-15T06:21:47+00:00,yes,Citibank
5987339,http://appleid.apple.com-ticketid.2qbpwdtf568zwts0n8kgcrhlq88kq6.com/?fp=ChZElPtmDsa013ZemOLc9KGFbGW0N9z5Qg4WLDAYOfgAh4IsvdZeqyDAdQVcubUmgkPv8sNiU8d0vnthxg9gO/RkhpahfmYVbSTJeSeIOvLCaoSSWUEYnLHNY3XTubfHEUT7sQaVZGnS8wyqHtGvPdixvThX6/y6Od1A8EDrGVgrHvGlrIohGBNhmwZOq&amp;prvtof=TUPqkwdmtsASDYXTsFFISoSq6L5IqPcpkGijxqoYnDA=&amp;poru=Mlu4eVChNLukzazdGNRnucOfAhsMNuukQ3f2cCkuMBdwa/8m7YReY8fuZSG73ASVF23nvdsTleyWjIdzYxWIzPZ0Wde54PHzFG4SEUXA/g=&amp;cifr=1,http://www.phishtank.com/phish_detail.php?phish_id=5987339,2019-03-27T21:47:13+00:00,yes,2019-04-16T14:46:51+00:00,yes,Other
5987329,http://27.121.67.6/~didi2974/susinett12/loacc/0a7eb6d1f839a59269e50d8424d1dd73/payment.php?dispatch=rIHd8bAwtqZQ6RSaMT1NWUQmFNrgt7aUQS7Y4Hvy8uoelgp7ar,http://www.phishtank.com/phish_detail.php?phish_id=5987329,2019-03-27T21:46:22+00:00,yes,2019-04-15T03:57:23+00:00,yes,Other
5987328,http://27.121.67.6/~didi2974/susinett12/loacc/0a7eb6d1f839a59269e50d8424d1dd73/personal.php?dispatch=rIHd8bAwtqZQ6RSaMT1NWUQmFNrgt7aUQS7Y4Hvy8uoelgp7ar,http://www.phishtank.com/phish_detail.php?phish_id=5987328,2019-03-27T21:46:18+00:00,yes,2019-04-15T10:22:47+00:00,yes,Other
5987327,http://27.121.67.6/~didi2974/susinett12/loacc/0a7eb6d1f839a59269e50d8424d1dd73/?dispatch=rIHd8bAwtqZQ6RSaMT1NWUQmFNrgt7aUQS7Y4Hvy8uoelgp7ar,http://www.phishtank.com/phish_detail.php?phish_id=5987327,2019-03-27T21:46:13+00:00,yes,2019-04-16T08:42:33+00:00,yes,Other
5987311,https://telegra.ph/%E0%B8%9A%E0%B8%8D%E0%B8%8A%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%95%E0%B8%A3%E0%B8%A7%E0%B8%88%E0%B8%AA%E0%B8%AD%E0%B8%9A-03-27,http://www.phishtank.com/phish_detail.php?phish_id=5987311,2019-03-27T21:27:34+00:00,yes,2019-03-29T02:36:55+00:00,yes,Facebook
5987273,https://msg-moormerland.de/Support/loging/customer_center/customer-IDPP00C852/myaccount/signin/?country.x=US&amp;locale.x=en_US,http://www.phishtank.com/phish_detail.php?phish_id=5987273,2019-03-27T20:48:12+00:00,yes,2019-04-06T01:28:38+00:00,yes,PayPal
5987263,http://optiproerp.co/customer_center/customer-IDPP00C346/myaccount/signin/?country.x=US&amp;locale.x=en_US,http://www.phishtank.com/phish_detail.php?phish_id=5987263,2019-03-27T20:36:20+00:00,yes,2019-04-01T16:48:44+00:00,yes,PayPal
5987251,http://acesseportal-att.com/,http://www.phishtank.com/phish_detail.php?phish_id=5987251,2019-03-27T20:17:35+00:00,yes,2019-04-10T20:41:58+00:00,yes,Other
5987242,https://1drv.ms/xs/s!AhZxhJsk4jKzbsPYuDwfpPLfy30?wdFormId=%7BCACD5769%2DE848%2D4AEC%2D81CA%2DCD394DBAA6EC%7D,http://www.phishtank.com/phish_detail.php?phish_id=5987242,2019-03-27T20:05:54+00:00,yes,2019-04-10T20:28:09+00:00,yes,Other
5987195,https://alltourtravel.com/css/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=5987195,2019-03-27T19:50:07+00:00,yes,2019-04-15T22:05:10+00:00,yes,Other
5987193,http://27.121.67.6/~didi2974/susinett12/loacc/0a7eb6d1f839a59269e50d8424d1dd73/?dispatch=rIHd8bAwtqZQ6RSaMT1NWUQmFNrgt7aUQS7Y4Hvy8uoelgp7ar&amp;emailmessage-id:,http://www.phishtank.com/phish_detail.php?phish_id=5987193,2019-03-27T19:39:13+00:00,yes,2019-03-28T11:01:49+00:00,yes,PayPal
5987173,http://dev.teambabycatcher.com/dev/wp-includes/pomo/dhloffice/login.php,http://www.phishtank.com/phish_detail.php?phish_id=5987173,2019-03-27T19:21:10+00:00,yes,2019-04-01T16:48:44+00:00,yes,Other
5987170,http://advisingtree.com/images/misc/login.alibaba.com.cn/index.html,http://www.phishtank.com/phish_detail.php?phish_id=5987170,2019-03-27T19:21:01+00:00,yes,2019-04-15T13:57:05+00:00,yes,Other
5987169,http://womackelec.com/docsign/secured/index.php,http://www.phishtank.com/phish_detail.php?phish_id=5987169,2019-03-27T19:20:57+00:00,yes,2019-03-28T09:47:08+00:00,yes,Other
5987168,https://www.digoin-immobilier.fr/Officeglobal/office365/outlook/authentication.php,http://www.phishtank.com/phish_detail.php?phish_id=5987168,2019-03-27T19:20:52+00:00,yes,2019-03-28T10:08:28+00:00,yes,Other
5987167,https://www.digoin-immobilier.fr/Officeglobal/office365/outlook/login.php?cmd=login_submit&id=b9ed47ec05ca7da51822cabc2173bbc7b9ed47ec05ca7da51822cabc2173bbc7&session=b9ed47ec05ca7da51822cabc2173bbc7b9ed47ec05ca7da51822cabc2173bbc7,http://www.phishtank.com/phish_detail.php?phish_id=5987167,2019-03-27T19:20:49+00:00,yes,2019-03-28T07:36:20+00:00,yes,Other
5987166,https://www.digoin-immobilier.fr/Officeglobal/office365/outlook/?email=Coviello_Vicki@guthrie.org&amp;email=Coviello_Vicki@guthrie.org&amp;get=Coviello_Vicki@guthrie.org,http://www.phishtank.com/phish_detail.php?phish_id=5987166,2019-03-27T19:20:48+00:00,yes,2019-03-28T10:48:29+00:00,yes,Other
5987116,https://u.to/507_FA,http://www.phishtank.com/phish_detail.php?phish_id=5987116,2019-03-27T18:40:38+00:00,yes,2019-04-10T20:28:09+00:00,yes,Other
